"Hostname","AppName","InstallPath","AppVersion"
"Host085","Microsoft OneDrive","C:\Program Files (x86)\Microsoft OneDrive","2.18"
"Host085","Postman-win","C:\Program Files (x86)\Postman-win","1.10"
"Host086","SANS 5X7 AV","C:\Program Files (x86)\SANS 5X7 AV","1.235"
"Host086","SoapUI","C:\Program Files (x86)\SoapUI","1.4"
"Host086","7-Zip 19.00 (x64)","C:\Program Files\7-Zip 19.00 (x64)","3.16"
"Host086","Git version","C:\Program Files (x86)\Git version","2.11"
"Host086","Mozilla Firefox ESR (x64 en-US)","C:\Program Files\Mozilla Firefox ESR (x64 en-US)","5.31"
"Host086","OpenSSL (64-bit)","C:\Program Files\OpenSSL (64-bit)","2.16"
"Host086","PuTTY (64-bit)","C:\Program Files\PuTTY (64-bit)","2.14"
"Host086","Windows Subsystem for Linux Update","C:\Program Files (x86)\Windows Subsystem for Linux Update","5.33"
"Host086","AWS Command Line Interface","C:\Program Files (x86)\AWS Command Line Interface","4.24"
"Host086","Java 8 (64-bit)","C:\Program Files\Java 8 (64-bit)","3.13"
"Host086","Microsoft Visual C++ 2019 X64 Additional Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Additional Runtime","7.47"
"Host086","KeePassXC","C:\Program Files (x86)\KeePassXC","1.7"
"Host086","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.41"
"Host086","Microsoft Visual C++ 2019 X64 Minimum Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Minimum Runtime","7.45"
"Host086","PowerShell","C:\Program Files (x86)\PowerShell","1.10"
"Host086","VMware Tools","C:\Program Files (x86)\VMware Tools","2.12"
"Host086","Microsoft Visual Studio Code","C:\Program Files (x86)\Microsoft Visual Studio Code","4.28"
"Host086","Wireshark 64-bit","C:\Program Files\Wireshark 64-bit","2.15"
"Host086","Java 8 Update","C:\Program Files (x86)\Java 8 Update","3.11"
"Host086","Java Auto Updater","C:\Program Files (x86)\Java Auto Updater","3.16"
"Host086","Citrix XenCenter","C:\Program Files (x86)\Citrix XenCenter","2.15"
"Host086","OpenOffice","C:\Program Files (x86)\OpenOffice","1.10"
"Host086","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.41"
"Host086","Microsoft Visual C++ 2015-2019 Redistributable (x64)","C:\Program Files\Microsoft Visual C++ 2015-2019 Redistributable (x64)","6.52"
"Host086","Microsoft Visual C++ 2019 X86 Additional Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Additional Runtime","7.46"
"Host086","RVTools","C:\Program Files (x86)\RVTools","1.7"
"Host086","Microsoft Visual C++ 2015-2019 Redistributable (x86)","C:\Program Files (x86)\Microsoft Visual C++ 2015-2019 Redistributable (x86)","6.51"
"Host086","Microsoft Visual C++ 2019 X86 Minimum Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Minimum Runtime","7.44"
"Host086","XmlNotepad","C:\Program Files (x86)\XmlNotepad","1.10"
"Host086","MySQL Connector Net","C:\Program Files (x86)\MySQL Connector Net","3.19"
"Host086","Microsoft OneDrive","C:\Program Files (x86)\Microsoft OneDrive","2.17"
"Host086","Postman-win","C:\Program Files (x86)\Postman-win","1.10"
"Host087","SANS 5X7 AV","C:\Program Files (x86)\SANS 5X7 AV","1.235"
"Host087","SoapUI","C:\Program Files (x86)\SoapUI","1.4"
"Host087","7-Zip 19.00 (x64)","C:\Program Files\7-Zip 19.00 (x64)","3.17"
"Host087","Git version","C:\Program Files (x86)\Git version","2.11"
"Host087","Mozilla Firefox ESR (x64 en-US)","C:\Program Files\Mozilla Firefox ESR (x64 en-US)","5.30"
"Host087","OpenSSL (64-bit)","C:\Program Files\OpenSSL (64-bit)","2.15"
"Host087","PuTTY (64-bit)","C:\Program Files\PuTTY (64-bit)","2.13"
"Host087","Windows Subsystem for Linux Update","C:\Program Files (x86)\Windows Subsystem for Linux Update","5.34"
"Host087","AWS Command Line Interface","C:\Program Files (x86)\AWS Command Line Interface","4.24"
"Host087","Java 8 (64-bit)","C:\Program Files\Java 8 (64-bit)","3.14"
"Host087","Microsoft Visual C++ 2019 X64 Additional Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Additional Runtime","7.47"
"Host087","KeePassXC","C:\Program Files (x86)\KeePassXC","1.9"
"Host087","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.40"
"Host087","Microsoft Visual C++ 2019 X64 Minimum Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Minimum Runtime","7.43"
"Host087","PowerShell","C:\Program Files (x86)\PowerShell","1.8"
"Host087","VMware Tools","C:\Program Files (x86)\VMware Tools","2.12"
"Host087","Microsoft Visual Studio Code","C:\Program Files (x86)\Microsoft Visual Studio Code","4.27"
"Host087","Wireshark 64-bit","C:\Program Files\Wireshark 64-bit","2.14"
"Host087","Java 8 Update","C:\Program Files (x86)\Java 8 Update","3.11"
"Host087","Java Auto Updater","C:\Program Files (x86)\Java Auto Updater","3.16"
"Host087","Citrix XenCenter","C:\Program Files (x86)\Citrix XenCenter","2.14"
"Host087","OpenOffice","C:\Program Files (x86)\OpenOffice","1.10"
"Host087","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.41"
"Host087","Microsoft Visual C++ 2015-2019 Redistributable (x64)","C:\Program Files\Microsoft Visual C++ 2015-2019 Redistributable (x64)","6.52"
"Host087","Microsoft Visual C++ 2019 X86 Additional Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Additional Runtime","7.48"
"Host087","RVTools","C:\Program Files (x86)\RVTools","1.6"
"Host087","Microsoft Visual C++ 2015-2019 Redistributable (x86)","C:\Program Files (x86)\Microsoft Visual C++ 2015-2019 Redistributable (x86)","6.52"
"Host087","Microsoft Visual C++ 2019 X86 Minimum Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Minimum Runtime","7.44"
"Host087","XmlNotepad","C:\Program Files (x86)\XmlNotepad","1.9"
"Host087","MySQL Connector Net","C:\Program Files (x86)\MySQL Connector Net","3.18"
"Host087","Microsoft OneDrive","C:\Program Files (x86)\Microsoft OneDrive","2.18"
"Host087","Postman-win","C:\Program Files (x86)\Postman-win","1.9"
"Host088","SANS 5X7 AV","C:\Program Files (x86)\SANS 5X7 AV","1.235"
"Host088","SoapUI","C:\Program Files (x86)\SoapUI","1.6"
"Host088","7-Zip 19.00 (x64)","C:\Program Files\7-Zip 19.00 (x64)","3.16"
"Host088","Git version","C:\Program Files (x86)\Git version","2.9"
"Host088","Mozilla Firefox ESR (x64 en-US)","C:\Program Files\Mozilla Firefox ESR (x64 en-US)","5.29"
"Host088","OpenSSL (64-bit)","C:\Program Files\OpenSSL (64-bit)","2.14"
"Host088","PuTTY (64-bit)","C:\Program Files\PuTTY (64-bit)","2.14"
"Host088","Windows Subsystem for Linux Update","C:\Program Files (x86)\Windows Subsystem for Linux Update","5.34"
"Host088","AWS Command Line Interface","C:\Program Files (x86)\AWS Command Line Interface","4.25"
"Host088","Java 8 (64-bit)","C:\Program Files\Java 8 (64-bit)","3.14"
"Host088","Microsoft Visual C++ 2019 X64 Additional Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Additional Runtime","7.48"
"Host088","KeePassXC","C:\Program Files (x86)\KeePassXC","1.8"
"Host088","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.39"
"Host088","Microsoft Visual C++ 2019 X64 Minimum Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Minimum Runtime","7.44"
"Host088","PowerShell","C:\Program Files (x86)\PowerShell","1.9"
"Host088","VMware Tools","C:\Program Files (x86)\VMware Tools","2.12"
"Host088","Microsoft Visual Studio Code","C:\Program Files (x86)\Microsoft Visual Studio Code","4.26"
"Host088","Wireshark 64-bit","C:\Program Files\Wireshark 64-bit","2.16"
"Host088","Java 8 Update","C:\Program Files (x86)\Java 8 Update","3.12"
"Host088","Java Auto Updater","C:\Program Files (x86)\Java Auto Updater","3.15"
"Host088","Citrix XenCenter","C:\Program Files (x86)\Citrix XenCenter","2.15"
"Host088","OpenOffice","C:\Program Files (x86)\OpenOffice","1.9"
"Host088","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.41"
"Host088","Microsoft Visual C++ 2015-2019 Redistributable (x64)","C:\Program Files\Microsoft Visual C++ 2015-2019 Redistributable (x64)","6.52"
"Host088","Microsoft Visual C++ 2019 X86 Additional Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Additional Runtime","7.47"
"Host088","RVTools","C:\Program Files (x86)\RVTools","1.7"
"Host088","Microsoft Visual C++ 2015-2019 Redistributable (x86)","C:\Program Files (x86)\Microsoft Visual C++ 2015-2019 Redistributable (x86)","6.51"
"Host088","Microsoft Visual C++ 2019 X86 Minimum Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Minimum Runtime","7.43"
"Host088","XmlNotepad","C:\Program Files (x86)\XmlNotepad","1.9"
"Host088","MySQL Connector Net","C:\Program Files (x86)\MySQL Connector Net","3.18"
"Host088","Microsoft OneDrive","C:\Program Files (x86)\Microsoft OneDrive","2.18"
"Host088","Postman-win","C:\Program Files (x86)\Postman-win","1.9"
"Host089","SANS 5X7 AV","C:\Program Files (x86)\SANS 5X7 AV","1.235"
"Host089","SoapUI","C:\Program Files (x86)\SoapUI","1.6"
"Host089","7-Zip 19.00 (x64)","C:\Program Files\7-Zip 19.00 (x64)","3.17"
"Host089","Git version","C:\Program Files (x86)\Git version","2.11"
"Host089","Mozilla Firefox ESR (x64 en-US)","C:\Program Files\Mozilla Firefox ESR (x64 en-US)","5.31"
"Host089","OpenSSL (64-bit)","C:\Program Files\OpenSSL (64-bit)","2.15"
"Host089","PuTTY (64-bit)","C:\Program Files\PuTTY (64-bit)","2.14"
"Host089","Windows Subsystem for Linux Update","C:\Program Files (x86)\Windows Subsystem for Linux Update","5.34"
"Host089","AWS Command Line Interface","C:\Program Files (x86)\AWS Command Line Interface","4.24"
"Host089","Java 8 (64-bit)","C:\Program Files\Java 8 (64-bit)","3.13"
"Host089","Microsoft Visual C++ 2019 X64 Additional Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Additional Runtime","7.47"
"Host089","KeePassXC","C:\Program Files (x86)\KeePassXC","1.9"
"Host089","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.40"
"Host089","Microsoft Visual C++ 2019 X64 Minimum Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Minimum Runtime","7.45"
"Host089","PowerShell","C:\Program Files (x86)\PowerShell","1.10"
"Host089","VMware Tools","C:\Program Files (x86)\VMware Tools","2.10"
"Host089","Microsoft Visual Studio Code","C:\Program Files (x86)\Microsoft Visual Studio Code","4.26"
"Host089","Wireshark 64-bit","C:\Program Files\Wireshark 64-bit","2.15"
"Host089","Java 8 Update","C:\Program Files (x86)\Java 8 Update","3.13"
"Host089","Java Auto Updater","C:\Program Files (x86)\Java Auto Updater","3.16"
"Host089","Citrix XenCenter","C:\Program Files (x86)\Citrix XenCenter","2.14"
"Host089","OpenOffice","C:\Program Files (x86)\OpenOffice","1.8"
"Host089","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.40"
"Host089","Microsoft Visual C++ 2015-2019 Redistributable (x64)","C:\Program Files\Microsoft Visual C++ 2015-2019 Redistributable (x64)","6.50"
"Host089","Microsoft Visual C++ 2019 X86 Additional Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Additional Runtime","7.46"
"Host089","RVTools","C:\Program Files (x86)\RVTools","1.5"
"Host089","Microsoft Visual C++ 2015-2019 Redistributable (x86)","C:\Program Files (x86)\Microsoft Visual C++ 2015-2019 Redistributable (x86)","6.52"
"Host089","Microsoft Visual C++ 2019 X86 Minimum Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Minimum Runtime","7.44"
"Host089","XmlNotepad","C:\Program Files (x86)\XmlNotepad","1.9"
"Host089","MySQL Connector Net","C:\Program Files (x86)\MySQL Connector Net","3.19"
"Host089","Microsoft OneDrive","C:\Program Files (x86)\Microsoft OneDrive","2.16"
"Host089","Postman-win","C:\Program Files (x86)\Postman-win","1.9"
"Host090","SANS 5X7 AV","C:\Program Files (x86)\SANS 5X7 AV","1.235"
"Host090","SoapUI","C:\Program Files (x86)\SoapUI","1.6"
"Host090","7-Zip 19.00 (x64)","C:\Program Files\7-Zip 19.00 (x64)","3.15"
"Host090","Git version","C:\Program Files (x86)\Git version","2.10"
"Host090","Mozilla Firefox ESR (x64 en-US)","C:\Program Files\Mozilla Firefox ESR (x64 en-US)","5.31"
"Host090","OpenSSL (64-bit)","C:\Program Files\OpenSSL (64-bit)","2.15"
"Host090","PuTTY (64-bit)","C:\Program Files\PuTTY (64-bit)","2.12"
"Host090","Windows Subsystem for Linux Update","C:\Program Files (x86)\Windows Subsystem for Linux Update","5.33"
"Host090","AWS Command Line Interface","C:\Program Files (x86)\AWS Command Line Interface","4.26"
"Host090","Java 8 (64-bit)","C:\Program Files\Java 8 (64-bit)","3.15"
"Host090","Microsoft Visual C++ 2019 X64 Additional Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Additional Runtime","7.47"
"Host090","KeePassXC","C:\Program Files (x86)\KeePassXC","1.9"
"Host090","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.39"
"Host090","Microsoft Visual C++ 2019 X64 Minimum Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Minimum Runtime","7.44"
"Host090","PowerShell","C:\Program Files (x86)\PowerShell","1.8"
"Host090","VMware Tools","C:\Program Files (x86)\VMware Tools","2.12"
"Host090","Microsoft Visual Studio Code","C:\Program Files (x86)\Microsoft Visual Studio Code","4.28"
"Host090","Wireshark 64-bit","C:\Program Files\Wireshark 64-bit","2.15"
"Host090","Java 8 Update","C:\Program Files (x86)\Java 8 Update","3.12"
"Host090","Java Auto Updater","C:\Program Files (x86)\Java Auto Updater","3.17"
"Host090","Citrix XenCenter","C:\Program Files (x86)\Citrix XenCenter","2.14"
"Host090","OpenOffice","C:\Program Files (x86)\OpenOffice","1.8"
"Host090","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.40"
"Host090","Microsoft Visual C++ 2015-2019 Redistributable (x64)","C:\Program Files\Microsoft Visual C++ 2015-2019 Redistributable (x64)","6.51"
"Host090","Microsoft Visual C++ 2019 X86 Additional Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Additional Runtime","7.48"
"Host090","RVTools","C:\Program Files (x86)\RVTools","1.6"
"Host090","Microsoft Visual C++ 2015-2019 Redistributable (x86)","C:\Program Files (x86)\Microsoft Visual C++ 2015-2019 Redistributable (x86)","6.51"
"Host090","Microsoft Visual C++ 2019 X86 Minimum Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Minimum Runtime","7.44"
"Host090","XmlNotepad","C:\Program Files (x86)\XmlNotepad","1.10"
"Host090","MySQL Connector Net","C:\Program Files (x86)\MySQL Connector Net","3.19"
"Host090","Microsoft OneDrive","C:\Program Files (x86)\Microsoft OneDrive","2.18"
"Host090","Postman-win","C:\Program Files (x86)\Postman-win","1.9"
"Host091","SANS 5X7 AV","C:\Program Files (x86)\SANS 5X7 AV","1.235"
"Host091","SoapUI","C:\Program Files (x86)\SoapUI","1.4"
"Host091","7-Zip 19.00 (x64)","C:\Program Files\7-Zip 19.00 (x64)","3.17"
"Host091","Git version","C:\Program Files (x86)\Git version","2.9"
"Host091","Mozilla Firefox ESR (x64 en-US)","C:\Program Files\Mozilla Firefox ESR (x64 en-US)","5.29"
"Host091","OpenSSL (64-bit)","C:\Program Files\OpenSSL (64-bit)","2.14"
"Host091","PuTTY (64-bit)","C:\Program Files\PuTTY (64-bit)","2.14"
"Host091","Windows Subsystem for Linux Update","C:\Program Files (x86)\Windows Subsystem for Linux Update","5.32"
"Host091","AWS Command Line Interface","C:\Program Files (x86)\AWS Command Line Interface","4.25"
"Host091","Java 8 (64-bit)","C:\Program Files\Java 8 (64-bit)","3.15"
"Host091","Microsoft Visual C++ 2019 X64 Additional Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Additional Runtime","7.47"
"Host091","KeePassXC","C:\Program Files (x86)\KeePassXC","1.9"
"Host091","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.41"
"Host091","Microsoft Visual C++ 2019 X64 Minimum Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Minimum Runtime","7.43"
"Host091","PowerShell","C:\Program Files (x86)\PowerShell","1.10"
"Host091","VMware Tools","C:\Program Files (x86)\VMware Tools","2.10"
"Host091","Microsoft Visual Studio Code","C:\Program Files (x86)\Microsoft Visual Studio Code","4.26"
"Host091","Wireshark 64-bit","C:\Program Files\Wireshark 64-bit","2.14"
"Host091","Java 8 Update","C:\Program Files (x86)\Java 8 Update","3.12"
"Host091","Java Auto Updater","C:\Program Files (x86)\Java Auto Updater","3.15"
"Host091","Citrix XenCenter","C:\Program Files (x86)\Citrix XenCenter","2.15"
"Host091","OpenOffice","C:\Program Files (x86)\OpenOffice","1.9"
"Host091","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.41"
"Host091","Microsoft Visual C++ 2015-2019 Redistributable (x64)","C:\Program Files\Microsoft Visual C++ 2015-2019 Redistributable (x64)","6.52"
"Host091","Microsoft Visual C++ 2019 X86 Additional Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Additional Runtime","7.48"
"Host091","RVTools","C:\Program Files (x86)\RVTools","1.7"
"Host091","Microsoft Visual C++ 2015-2019 Redistributable (x86)","C:\Program Files (x86)\Microsoft Visual C++ 2015-2019 Redistributable (x86)","6.50"
"Host091","Microsoft Visual C++ 2019 X86 Minimum Runtime","C:\Program Files (x86)\Microsoft Visual C++ 2019 X86 Minimum Runtime","7.43"
"Host091","XmlNotepad","C:\Program Files (x86)\XmlNotepad","1.8"
"Host091","MySQL Connector Net","C:\Program Files (x86)\MySQL Connector Net","3.19"
"Host091","Microsoft OneDrive","C:\Program Files (x86)\Microsoft OneDrive","2.17"
"Host091","Postman-win","C:\Program Files (x86)\Postman-win","1.9"
"Host092","SANS 5X7 AV","C:\Program Files (x86)\SANS 5X7 AV","1.235"
"Host092","SoapUI","C:\Program Files (x86)\SoapUI","1.6"
"Host092","7-Zip 19.00 (x64)","C:\Program Files\7-Zip 19.00 (x64)","3.15"
"Host092","Git version","C:\Program Files (x86)\Git version","2.11"
"Host092","Mozilla Firefox ESR (x64 en-US)","C:\Program Files\Mozilla Firefox ESR (x64 en-US)","5.29"
"Host092","OpenSSL (64-bit)","C:\Program Files\OpenSSL (64-bit)","2.15"
"Host092","PuTTY (64-bit)","C:\Program Files\PuTTY (64-bit)","2.13"
"Host092","Windows Subsystem for Linux Update","C:\Program Files (x86)\Windows Subsystem for Linux Update","5.33"
"Host092","AWS Command Line Interface","C:\Program Files (x86)\AWS Command Line Interface","4.25"
"Host092","Java 8 (64-bit)","C:\Program Files\Java 8 (64-bit)","3.15"
"Host092","Microsoft Visual C++ 2019 X64 Additional Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Additional Runtime","7.47"
"Host092","KeePassXC","C:\Program Files (x86)\KeePassXC","1.9"
"Host092","Microsoft Visual C++ 2008 Redistributable","C:\Program Files (x86)\Microsoft Visual C++ 2008 Redistributable","5.39"
"Host092","Microsoft Visual C++ 2019 X64 Minimum Runtime","C:\Program Files\Microsoft Visual C++ 2019 X64 Minimum Runtime","7.44"
"Host092","PowerShell","C:\Program Files (x86)\PowerShell","1.10"
